control_id,priority,resource_kind,adapter_kind,parameter,parameter_kind,value_type,expected_value,title,description,source_ref,remediation_text,read_recipe
fleet.log-forwarding,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,Component must securely forward system and audit logs to a remote log collection point.,"By gathering host log files onto a central host, you can more easily monitor all hosts using a single tool. Additionally, you can perform aggregate analysis and searching to identify coordinated attacks on multiple hosts. Logging to a secure and centralized log server helps prevent log tampering and ensures a unified, long-term audit record.",SCG-9.0:fleet-9.log-forwarding,N/A,
vm.tools-add-feature,P0,VirtualMachine,VMWARE,autoupgrade allow-add-feature,powercli_only,boolean,false,The guest OS must limit the automatic addition of VMware Tools features.,"VMware Tools automatic upgrade processes can add or remove features from the VMware Tools installation, which can be helpful but also presents an opportunity to alter the security profile of the guest OS from vSphere.",SCG-9.0:guest-9.tools-add-feature,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set autoupgrade allow-add-feature false,
vm.tools-allow-transforms,P2,VirtualMachine,VMWARE,autoupgrade allow-msi-transforms,powercli_only,boolean,false,The guest OS must limit the use of MSI transforms when reconfiguring VMware Tools.,MSI transforms allow the installation database on Microsoft Windows guest OSes to be changed. This can be helpful but also presents an opportunity to alter the security profile of the guest OS from vSphere.,SCG-9.0:guest-9.tools-allow-transforms,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set autoupgrade allow-msi-transforms false,
vm.tools-deactivate-appinfo,P0,VirtualMachine,VMWARE,appinfo disabled,powercli_only,boolean,true,The guest OS must deactivate Appinfo information gathering unless required.,Appinfo is a method to do application discovery through VMware Tools. If you are not using this tool deactivate the module to reduce attack surface.,SCG-9.0:guest-9.tools-deactivate-appinfo,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set appinfo disabled true,
vm.tools-deactivate-containerinfo,P0,VirtualMachine,VMWARE,containerinfo poll-interval,powercli_only,integer,0,The guest OS must deactivate ContainerInfo unless required.,The VMware Tools ContainerInfo plugin for Linux gathers the list of running containers inside a Linux guest operating system.,SCG-9.0:guest-9.tools-deactivate-containerinfo,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set containerinfo poll-interval 0,
vm.tools-deactivate-guestoperations,P2,VirtualMachine,VMWARE,guestoperations disabled,powercli_only,boolean,true,The guest OS must deactivate Guest Operations unless required.,"Guest Operations are a set of functions that underpin most host-to-guest interaction. Deactivating them reduces attack surface but also drastically reduces functionality. Ensure that your environment does not require these functions. Do not do this on template VMs. For a list of functions see:

https://vdc-download.vmware.com/vmwb-repository/dcr-public/fe08899f-1eec-4d8d-b3bc-a6664c168c2c/7fdf97a1-4c0d-4be0-9d43-2ceebbc174d9/doc/vim.vm.guest.GuestOperationsManager.html",SCG-9.0:guest-9.tools-deactivate-guestoperations,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set guestoperations disabled true,
vm.tools-deactivate-gueststoreupgrade,P0,VirtualMachine,VMWARE,gueststoreupgrade policy,powercli_only,string,off,The guest OS must deactivate Guest Store Upgrade operations unless required.,The GuestStore feature provides a simple and flexible mechanism to distribute VMware specific or custom content from a GuestStore repository to multiple guests simultaneously. If you are not using this feature disable the plugin to reduce attack surface.,SCG-9.0:guest-9.tools-deactivate-gueststoreupgrade,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set gueststoreupgrade policy off,
vm.tools-deactivate-servicediscovery,P0,VirtualMachine,VMWARE,servicediscovery disabled,powercli_only,boolean,true,The guest OS must deactivate Service Discovery unless required.,The VMware Tools Service Discovery plugin connects to VCF Operations and provides additional data to that product about guests and workloads. If you are not using this feature disable the plugin to reduce attack surface.,SCG-9.0:guest-9.tools-deactivate-servicediscovery,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set servicediscovery disabled true,
vm.tools-globalconf,P2,VirtualMachine,VMWARE,globalconf enabled,powercli_only,boolean,false,The guest OS must deactivate GlobalConf unless required.,The GlobalConf feature of VMware Tools provides an ability to push tools.conf configurations to virtual machines.,SCG-9.0:guest-9.tools-globalconf,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set globalconf enabled false,
vm.tools-log-forwarding,P0,VirtualMachine,VMWARE,logging vmsvc.handler,powercli_only,string,syslog,The guest OS must send VMware Tools logs to the system log service.,"By default, VMware Tools sends logs to a file on disk. By setting this parameter it will send them to syslog on Linux guests and the Windows Event Service on Microsoft Windows guests, wherein they can be monitored, managed, and archived centrally.",SCG-9.0:guest-9.tools-log-forwarding,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set logging vmsvc.handler syslog ; C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set logging toolboxcmd.handler syslog ; C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set logging vgauthsvc.handler syslog ; C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set logging vmtoolsd.handler syslog,
vm.tools-logs,P2,VirtualMachine,VMWARE,logging log,powercli_only,boolean,true,The guest OS must enable VMware Tools logging.,"Ensure that VMware Tools is logging information as appropriate. Logging in VMware Tools is very customizable, please see the examples in https://github.com/vmware/open-vm-tools/blob/master/open-vm-tools/tools.conf",SCG-9.0:guest-9.tools-logs,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set logging log true,
vm.tools-prevent-recustomization,P0,VirtualMachine,VMWARE,deployPkg enable-customization,powercli_only,boolean,false,The guest OS on deployed and customized virtual machines must prevent being recustomized.,"The VM deployment process offers many options for vSphere Admins to customize VMs, using scripts and running commands. This can also be an avenue for an adversary to gain access to data inside a VM, by cloning & recustomizing. Once a VM is deployed it should be prevented from being customized again (if you change your mind you can always revert it). Do not do this on template VMs.",SCG-9.0:guest-9.tools-prevent-recustomization,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set deployPkg enable-customization false,
vm.tools-remove-feature,P0,VirtualMachine,VMWARE,autoupgrade allow-remove-feature,powercli_only,boolean,false,The guest OS must limit the automatic removal of VMware Tools features.,"VMware Tools automatic upgrade processes can add or remove features from the VMware Tools installation, which can be helpful but also presents an opportunity to alter the security profile of the guest OS from vSphere.",SCG-9.0:guest-9.tools-remove-feature,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set autoupgrade allow-remove-feature false,
vm.tools-updates,P0,VirtualMachine,VMWARE,,powercli_only,string,N/A,The guest OS must ensure that VMware Tools are updated.,"VMware Tools are an important part of the VMware ecosystem, enabling guest OSes to be shut down gracefully, managed throughout their lifecycle, providing drivers for paravirtualized devices, and helping to deploy and customize VMs from templates. Like all other software the VMware Tools need to be managed and updated. Ensure that you are running a supported version for your guest OS, whether it is delivered as part of the Linux distribution or installed by you for Microsoft Windows.",SCG-9.0:guest-9.tools-updates,"Site-Specific. Multiple ways to update VMware Tools. Drivers for vmxnet3 and pvscsi are also available via Windows Update, please ensure you are importing them into tools such as WSUS.",
vm.tools-upgrade,P0,VirtualMachine,VMWARE,autoupgrade allow-upgrade,powercli_only,boolean,true,The guest OS must configure automatic VMware Tools upgrades as appropriate for the environment.,"VMware Tools updates can be initiated by vSphere, which can be helpful for maintaining current VMware Tools versions. If VMware Tools is being managed and updated in other ways this functionality should be deactivated. This baseline suggests leaving automatic updates enabled.",SCG-9.0:guest-9.tools-upgrade,C:\Program Files\VMware\VMware Tools\VMwareToolboxCmd.exe config set autoupgrade allow-upgrade true,
installer.security,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Either removed or confirmed that it has been converted to the SDDC Manager.,"Remove or power off the VCF Installer appliance once deployment is finished, if it has not assumed the role of SDDC Manager in  your deployment.","Once deployment is done and the VCF Installer is no longer needed, remove or power it off to reduce attack surface and audit scope.

If the VCF Installer was deployed to an ESX host it will be converted into the VCF Operations component. In this case you should not remove it.",SCG-9.0:installer-9.security,N/A,
logs.login-message,P1,VCenterAdapterInstance,VMWARE,,manual_audit,string,Consult your organization's legal advisors for text that is applicable to your environment.,The component must display a message prior to user login.,"While not a direct security control, a login message or banner is  used to inform authorized users of their responsibilities and conditions for system use, as well as to enable disciplinary action and/or prosecution of unauthorized behavior.",SCG-9.0:logs-9.login-message,N/A,
logs.log-receiving,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations for Logs must be configured to accept forwarded logs from VCF components.,"By gathering host log files onto a central host, you can more easily monitor all hosts using a single tool. Additionally, you can perform aggregate analysis and searching to identify coordinated attacks on multiple hosts. Logging to a secure and centralized log server helps prevent log tampering and ensures a unified, long-term audit record.",SCG-9.0:logs-9.log-receiving,N/A,
logs.password-complexity,P0,VCenterAdapterInstance,VMWARE,"VCF Operations for Logs, go to Configuration >> General",manual_audit,string,Configured,VCF Operations for Logs must enforce password complexity requirements.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks. 

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password is, the greater the number of possible combinations that need to be tested before the password is compromised.",SCG-9.0:logs-9.password-complexity,N/A,
logs.retention-alert,P0,VCenterAdapterInstance,VMWARE,Retention Notification Threshold,manual_audit,string,30 days,VCF Operations for Logs must provide a warning when audit record storage is low.,Configuring alerts for storage usage enables corrective action and storage expansion to be handled in a timely manner.,SCG-9.0:logs-9.retention-alert,N/A,
logs.session-timeout,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware Cloud Foundation components must enforce a session timeout after a specified period of inactivity.,"This practice helps mitigate potential security risks by ensuring that unattended sessions, which could be exploited by unauthorized users or malicious software, are not left open indefinitely.",SCG-9.0:logs-9.session-timeout,N/A,
logs.tls-ciphers,P2,VCenterAdapterInstance,VMWARE,,manual_audit,string,Enabled,"The component must maintain confidentiality and integrity of transmissions by ensuring the use of approved, modern, replay-resistent ciphers.",Data-in-transit encryption is essential for network communications.,SCG-9.0:logs-9.tls-ciphers,N/A,
networks.enable-monitoring,P1,VCenterAdapterInstance,VMWARE,See documentation on enabling VCF Operations for Networks.,manual_audit,string,N/A,VCF must enable Operations for Networks monitoring.,VCF Operations for Networks allows comprehensive monitoring of network activity by workloads and infrastructure.,SCG-9.0:networks-9.enable-monitoring,N/A,
networks.session-timeout,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware Cloud Foundation components must enforce a session timeout after a specified period of inactivity.,"This practice helps mitigate potential security risks by ensuring that unattended sessions, which could be exploited by unauthorized users or malicious software, are not left open indefinitely.",SCG-9.0:networks-9.session-timeout,N/A,
nsx.account-lockout-max-attempts,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,"From an NSX Manager shell, run the following commands:","The VMware Cloud Foundation NSX Manager must be configured to enforce the limit of three consecutive invalid logon attempts, after which time it must block any login attempt for 15 minutes.","By limiting the number of failed login attempts, the risk of unauthorized system access via user password guessing, otherwise known as brute-forcing, is reduced.",SCG-9.0:nsx-9.account-lockout-max-attempts,N/A,
nsx.dhcp-disable,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Disabled,NSX must not enable DHCP unless it is required.,"A compromised router introduces risk to the entire network infrastructure, as well as data resources that are accessible via the network. The perimeter defense has no oversight or control of attacks by malicious users within the network. Preventing network breaches from within is dependent on implementing a comprehensive defense-in-depth strategy, including securing each device connected to the network. This is accomplished by following and implementing all security guidance applicable for each node type. A fundamental step in securing each router is to enable only the capabilities required for operation.",SCG-9.0:nsx-9.dhcp-disable,N/A,
nsx.inactive-interfaces,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Disabled,NSX must remove all inactive interfaces.,"An inactive interface is rarely monitored or controlled and may expose a network to an undetected attack on that interface. Unauthorized personnel with access to the communication facility could gain access to a router by connecting to a configured interface that is not in use.

If an interface is no longer used, the configuration must be deleted and the interface disabled. For sub-interfaces, delete sub-interfaces that are on inactive interfaces and delete sub-interfaces that are themselves inactive. If the sub-interface is no longer necessary for authorized communications, it must be deleted.",SCG-9.0:nsx-9.inactive-interfaces,N/A,
nsx.login-message,P1,VCenterAdapterInstance,VMWARE,,manual_audit,string,Consult your organization's legal advisors for text that is applicable to your environment.,The component must display a message prior to user login.,"While not a direct security control, a login message or banner is  used to inform authorized users of their responsibilities and conditions for system use, as well as to enable disciplinary action and/or prosecution of unauthorized behavior.",SCG-9.0:nsx-9.login-message,N/A,
nsx.log-level,P0,VCenterAdapterInstance,VMWARE,"From an NSX Manager shell, run the following NSX CLI commands:

> set service async_replicator logging-level info
> set service auth logging-level info
> set service http logging-level info
> set service manager logging-level info
> set service telemetry logging-level info",manual_audit,string,info,The VMware Cloud Foundation NSX Manager must configure logging levels  to ensure audit records are generated.,It is important to ensure that sufficient information is present in audit logs for diagnostics and forensics purposes.,SCG-9.0:nsx-9.log-level,N/A,
nsx.multicast-disable,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Disabled,NSX must disable Protocol Independent Multicast where multicast is not required.,"If multicast traffic is forwarded beyond the intended boundary, it is possible that it can be intercepted by unauthorized or unintended personnel. Limiting where, within the network, a given multicast group's data is permitted to flow is an important first step in improving multicast security. 

A scope zone is an instance of a connected region of a given scope. Zones of the same scope cannot overlap while zones of a smaller scope will fit completely within a zone of a larger scope. For example, Admin-local scope is smaller than Site-local scope, so the administratively configured boundary fits within the bounds of a site. According to RFC 4007 IPv6 Scoped Address Architecture (section 5), scope zones are also required to be ""convex from a routing perspective""; that is, packets routed within a zone must not pass through any links that are outside of the zone. This requirement forces each zone to be one contiguous island rather than a series of separate islands.",SCG-9.0:nsx-9.multicast-disable,N/A,
nsx.ospf-encryption,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Authentication: MD5,NSX must enable OSPF encryption.,"A rogue router could send a fictitious routing update to convince a site's perimeter router to send traffic to an incorrect or even a rogue destination. This diverted traffic could be analyzed to learn confidential information about the site's network or used to disrupt the network's ability to communicate with other networks. This is known as a ""traffic attraction attack"" and is prevented by configuring neighbor router authentication for routing updates. However, using clear-text authentication provides little benefit since an attacker can intercept traffic and view the authentication key. This would allow the attacker to use the authentication key in an attack.

This requirement applies to all IPv4 and IPv6 protocols that are used to exchange routing or packet forwarding information; this includes all Interior Gateway Protocols (such as OSPF, EIGRP, and IS-IS) and Exterior Gateway Protocols (such as BGP), MPLS-related protocols (such as LDP), and multicast-related protocols.",SCG-9.0:nsx-9.ospf-encryption,N/A,
nsx.password-complexity,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,"From an NSX Manager shell, run the following NSX CLI command:",The VMware Cloud Foundation NSX Manager must enforce minimum password standards.,"Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks. Password length is one factor of several that helps to determine strength and how long it takes to crack a password.

The shorter the password, the lower the number of possible combinations that must be tested before the password is compromised. Use of more characters in a password helps to increase exponentially the time and/or resources required to compromise the password.",SCG-9.0:nsx-9.password-complexity,N/A,
nsx.reverse-path-forwarding,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Strict,NSX must disallow outbound packets that contain an illegitimate address.,"A compromised host in an enclave can be used by a malicious platform to launch cyber attacks on third parties. This is a common practice in ""botnets"", which are a collection of compromised computers using malware to attack other computers or networks. DDoS attacks frequently leverage IP source address spoofing to send packets to multiple hosts that in turn will then send return traffic to the hosts with the IP addresses that were forged. This can generate significant amounts of traffic. Therefore, protection measures to counteract IP source address spoofing must be taken. When uRPF is enabled in strict mode, the packet must be received on the interface that the device would use to forward the return packet; thereby mitigating IP source address spoofing.",SCG-9.0:nsx-9.reverse-path-forwarding,N/A,
nsx.service-resilience,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,"When configured with multiple nodes, DRS anti-affinity rules must be configured for this service.","When multiple service nodes/appliances are configured for a service to enable high availability and/or service redundancy it is beneficial to configure DRS anti-affinity rules to separate those nodes/appliances on different ESX hosts, protecting against a variety of failures.

It is recommended to use DRS anti-affinity ""should"" rules (versus ""must"") to allow DRS and Lifecycle Manager to move virtual machines as necessary during patching or HA events.",SCG-9.0:nsx-9.service-resilience,N/A,
nsx.snmp,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,"From the NSX Manager web interface, go to the System >> Configuration >> Fabric >> Profiles >> Node Profiles.",The component must disable SNMP version 1 and 2.,Services which are not in use and are not essential for operations should be deactivated.,SCG-9.0:nsx-9.snmp,N/A,
nsx.ssh,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,"From an NSX Manager shell, run the following NSX CLI commands:",The component must deactivate SSH.,Services which are not in use and are not essential for operations should be deactivated.,SCG-9.0:nsx-9.ssh,N/A,
nsx.time,P0,VCenterAdapterInstance,VMWARE,"To configure a profile to apply NTP servers to all NSX Manager nodes, do the following:

From the NSX Manager web interface, go to System >> Configuration >> Fabric >> Profiles >> Node Profiles.

Click ""All NSX Nodes"" and then click ""Edit"".

Under NTP servers, remove any unknown or nonauthoritative NTP servers, enter authoritative NTP servers, and then click ""Save"".

or

From an NSX Manager shell, run the following commands:

> del ntp-server <server-ip or server-name>
> set ntp-server <server-ip or server-name>",manual_audit,string,Site-Specific,The component must synchronize its clock with organizational reference sources.,"Cryptography, audit logging, cluster operations, and incident response/forensics require synchronized time across environments. The recommended practice for NTP is to have at least four sources. It is not advisable to have only two sources; one source is preferable to having two (Segal's Law: a person with one watch always knows what time it is, a person with two is never sure).

Configure all components to use the global standard time zone, UTC.

NTP uses UDP to communicate, which, if allowed generically, can open a path for attackers to exfiltrate data during a breach. Ensure that perimeter firewall rules allowing communication to NTP servers are specific.",SCG-9.0:nsx-9.time,N/A,
nsx.tls-ciphers,P2,VCenterAdapterInstance,VMWARE,"Capture the output from the check GET command and update the TLS 1.1 protocol to false.

Run the following API call using curl or another REST API client:

PUT https://<nsx-mgr>/api/v1/cluster/api-service

Example request body:

{
    ""session_timeout"": 900,
    ""connection_timeout"": 30,
    ""protocol_versions"": [
        {
            ""name"": ""TLSv1.1"",
            ""enabled"": false
        },
        {
            ""name"": ""TLSv1.2"",
            ""enabled"": true
        },
        {
            ""name"": ""TLSv1.3"",
            ""enabled"": true
        }
    ],
    ""cipher_suites"": [
        {
            ""name"": ""TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_RSA_WITH_AES_128_CBC_SHA"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_RSA_WITH_AES_128_CBC_SHA256"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_RSA_WITH_AES_128_GCM_SHA256"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_RSA_WITH_AES_256_CBC_SHA"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_RSA_WITH_AES_256_CBC_SHA256"",
            ""enabled"": false
        },
        {
            ""name"": ""TLS_RSA_WITH_AES_256_GCM_SHA384"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_AES_128_GCM_SHA256"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_AES_256_GCM_SHA384"",
            ""enabled"": true
        },
        {
            ""name"": ""TLS_CHACHA20_POLY1305_SHA256"",
            ""enabled"": false
        }
    ],
    ""redirect_host"": """",
    ""client_api_rate_limit"": 100,
    ""global_api_concurrency_limit"": 199,
    ""client_api_concurrency_limit"": 40,
    ""basic_authentication_enabled"": true,
    ""cookie_based_authentication_enabled"": true,
    ""resource_type"": ""ApiServiceConfig"",
    ""id"": ""reverse_proxy_config"",
    ""display_name"": ""reverse_proxy_config"",
    ""_system_owned"": false,
    ""_protection"": ""NOT_PROTECTED"",
    ""_create_time"": 1733862743672,
    ""_create_user"": ""system"",
    ""_last_modified_time"": 1733948476863,
    ""_last_modified_user"": ""admin"",
    ""_revision"": 1
}

Note: Changes are applied to all nodes in the cluster. The API service on each node will restart after it is updated using this API. There may be a delay of up to a minute or so between the time this API call completes and when the new configuration goes into effect.",manual_audit,string,Enabled,"The component must maintain confidentiality and integrity of transmissions by ensuring the use of approved, modern, replay-resistent ciphers.",Data-in-transit encryption is essential for network communications.,SCG-9.0:nsx-9.tls-ciphers,N/A,
ops.account-lockout,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must enforce the limit of five consecutive invalid logon attempts by a user during a 15 minute time period.,"By limiting the number of failed login attempts, the risk of unauthorized system access via user password guessing, otherwise known as brute forcing, is reduced. Limits are imposed by locking the account.",SCG-9.0:operations-9.account-lockout,N/A,
ops.certificates-validation,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must activate certificate validation.,"A certificate's certification path is the path from the end entity certificate to a trusted root certification authority (CA). Certification path validation is necessary for a relying party to make an informed decision regarding acceptance of an end entity certificate. 

Certification path validation includes checks such as certificate issuer trust, time validity, and revocation status for each certificate in the certification path. Revocation status information for CA and subject certificates in a certification path is commonly provided via certificate revocation lists (CRLs) or online certificate status protocol (OCSP) responses.",SCG-9.0:operations-9.certificates-validation,N/A,
ops.concurrent-sessions,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must limit the number of concurrent sessions.,Application management includes the ability to control the number of users and user sessions that use an application. Limiting the number of allowed users and sessions per user is helpful in limiting risks related to denial-of-service (DoS) attacks.,SCG-9.0:operations-9.concurrent-sessions,N/A,
ops.credential-ownership-enforcement,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must enable credential ownership enforcement.,VCF Operations allows the creation of credentials for use with adapters when setting up integrations with other products. The credentials for these integrations are sensitive and should not be accessible except to those who created them.,SCG-9.0:operations-9.credential-ownership-enforcement,N/A,
ops.fips,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must enable FIPS-validated cryptography.,"FIPS mode enforces validated cryptographic modules across all components, eliminating non-compliant algorithms and helping to ensure cryptographic integrity and deterministic random number generation to meet compliance requirements.",SCG-9.0:operations-9.fips,N/A,
ops.firewall-hardening,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must enable firewall hardening.,"In a VCF Operations cluster there are some network ports which are using only for inter-node communication, however these ports accepts incoming connections from any source. In order to secure these ports the firewall hardening option should be enabled which restricts access to these ports to only members of the Operations cluster.",SCG-9.0:operations-9.firewall-hardening,N/A,
ops.log-forwarding-fips,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,Component must forward system and audit logs securely to a remote log collection point.,"FIPS mode enforces validated cryptographic modules across all components, eliminating non-compliant algorithms and helping to ensure cryptographic integrity and deterministic random number generation to meet compliance requirements.",SCG-9.0:operations-9.log-forwarding-fips,N/A,
ops.login-message,P1,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,The component must display a message prior to user login.,"While not a direct security control, a login message or banner is  used to inform authorized users of their responsibilities and conditions for system use, as well as to enable disciplinary action and/or prosecution of unauthorized behavior.",SCG-9.0:operations-9.login-message,N/A,
ops.password-complexity,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must enforce password complexity requirements.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks. 

Password complexity is one factor of several that determine how long it takes to crack a password. The more complex the password is, the greater the number of possible combinations that need to be tested before the password is compromised.",SCG-9.0:operations-9.password-complexity,N/A,
ops.service-resilience,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,"When configured with multiple nodes, DRS anti-affinity rules must be configured for this service.","When multiple service nodes/appliances are configured for a service to enable high availability and/or service redundancy it is beneficial to configure DRS anti-affinity rules to separate those nodes/appliances on different ESX hosts, protecting against a variety of failures.

It is recommended to use DRS anti-affinity ""should"" rules (versus ""must"") to allow DRS and Lifecycle Manager to move virtual machines as necessary during patching or HA events.",SCG-9.0:operations-9.service-resilience,N/A,
ops.session-timeout,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware Cloud Foundation components must enforce a session timeout after a specified period of inactivity.,"This practice helps mitigate potential security risks by ensuring that unattended sessions, which could be exploited by unauthorized users or malicious software, are not left open indefinitely.",SCG-9.0:operations-9.session-timeout,N/A,
ops.unsigned-pak,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VCF Operations must disable unsigned management pack installation.,"Software and firmware components prevented from installation unless signed with recognized and approved certificates include software and firmware version updates, patches, service packs, device drivers, and basic input/output system updates.

This option permits the installation of PAK files without signature verification. Enabling it may pose security risks, as unsigned files could contain untrusted content.",SCG-9.0:operations-9.unsigned-pak,N/A,
sddc.api-admin,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,VMware Cloud Foundation SDDC Manager must configure the API admin account.,A local account is used to access VMware Cloud Foundation APIs when the management vCenter Server is down. If you upgraded from a previous release or didn't configure the account when deploying using the API this accounts password is unset. If left unset this would make managing and accessing the environment in some scenarios difficult to recover from and should be set.,SCG-9.0:sddc-9.api-admin,N/A,
vc.account-alert,P0,VCenterAdapterInstance,VMWARE,,manual_audit,string,Configured,The VMware Cloud Foundation vCenter Server must notify system administrators when Single Sign-On (SSO) account actions occur.,"Once an attacker establishes initial access to a system, they often attempt to create a persistent method of reestablishing access. One way to accomplish this is for the attacker to create a new account. They may also try to hijack an existing account by changing a password or enabling a previously disabled account. Therefore, all actions performed on accounts in the VCF SSO domain much be alerted on in vCenter at a minimum and ideally on a Security Information and Event Management (SIEM) system as well.

To ensure the appropriate personnel are alerted about VCF SSO account actions, create a new vCenter alarm for the ""com.vmware.sso.PrincipalManagement"" event ID and configure the alert mechanisms appropriately.",SCG-9.0:vcenter-9.account-alert,N/A,
vc.account-lockout-duration,P0,VCenterAdapterInstance,VMWARE,Unlock time,powercli_only,integer,0,The vCenter Server must unlock accounts after a specified timeout period.,"Repeated failed logins may suggest security threats. Due to the importance of vCenter Server, accounts should not automatically unlock when they have been locked due to multiple login failures. Administrator awareness and intervention is required for manual unlock. While this configuration improves security by preventing automated brute-force attacks, it also means that legitimate users locked out due to password errors will require administrator assistance, which creates potential for operational delays during critical situations.",SCG-9.0:vcenter-9.account-lockout-duration,Get-SsoLockoutPolicy | Set-SsoLockoutPolicy -AutoUnlockIntervalSec 0,
vc.account-lockout-max-attempts,P2,VCenterAdapterInstance,VMWARE,Maximum number of failed login attempts,powercli_only,integer,5,The vCenter Server must lock an account after a specified number of failed login attempts.,"Repeated failed logins for an account may signal security issues. To limit brute force attempts, lock the account after a certain threshold, balancing between avoiding automatic connection retries and potential denial-of-service attacks.",SCG-9.0:vcenter-9.account-lockout-max-attempts,Get-SsoLockoutPolicy | Set-SsoLockoutPolicy -MaxFailedAttempts 5,
vc.account-lockout-reset,P0,VCenterAdapterInstance,VMWARE,Time interval between failures,powercli_only,integer,900,The vCenter Server must set the interval for counting failed login attempts to at least 15 minutes.,"By limiting the number of failed login attempts, the risk of unauthorized access via user password guessing, otherwise known as brute-forcing, is reduced.",SCG-9.0:vcenter-9.account-lockout-reset,Get-SsoLockoutPolicy | Set-SsoLockoutPolicy -FailedAttemptIntervalSec 900,
